1	90 180 1394 1753450 7640465
2	0 168 250 1461853 3966372
3	160 250 2698 1365040 2322708
4	0 90 1117734 1350794 1490008
5	0 1010 1081256 1356920 5662779
6	0 538 1224838 1552958 4235392
7	70 2596 1306305 2051774 4287911
8	0 2538 1973630 2635594 3563877
9	0 564924 1889472 4343008 10262126
10	0 1740416 2064324 4009329 5397538
11	790 1741736 1935012 2813625 5447709
12	296 1367876 1806120 4265079 4617048
13	518 666450 1575924 3870376 6042594
14	370 1530026 2036720 5297522 6551853
15	518 1483854 1998220 4715764 6004433
16	444 1444010 1887174 5096004 5701384
17	444 1483374 1935222 5901869 7751372
18	518 1354686 1776568 5092101 8139054
19	592 1483660 2148018 4882950 7234638
20	444 1504464 1950538 4528200 7235154
21	518 1530154 2064324 4446441 7364062
22	518 1483726 2195518 4674565 6524002
23	518 1790312 2195546 4645853 6394768
24	592 1933960 2193690 4966100 8010562
25	444 1848348 1997964 5593089 7816020
26	444 1929056 2064192 4745418 6045666
27	444 1935156 1981822 5281194 6136329
28	518 1648082 1904772 4331448 7234884
29	518 1615538 1937544 4822717 8074150
30	444 1612630 2193660 4310394 6411108
31	444 1806120 2148510 4715618 7881188
32	518 1724902 1935350 5938570 8526900
33	486 1440890 2064720 5958061 7686456
34	518 1437108 1742264 5168285 8203454
35	518 1345096 1548140 5653711 7751508
36	444 1419140 1854166 5645343 7686980
37	592 1483722 2277046 5824405 7622040
38	444 1870574 2102098 5406907 6589310
39	444 1454586 2128840 4689553 7492892
40	518 1454512 1806516 4574448 8333126
41	444 1451748 2193624 4721727 8074224
42	592 1419338 2076498 5820834 6847518
43	518 1418596 2064984 5763333 6643928
44	518 1405602 1633524 5813086 6028254
45	518 1419206 1889924 4717894 7032401
46	518 1471766 1796798 4603536 7428380
47	518 1478760 2075592 5806398 8397938
48	592 1419800 1997964 4562837 7686530
49	444 1881220 2112278 4771083 6438956
50	444 1870970 2018450 5002905 5813564
51	518 1990412 2064566 5524263 8590694
52	518 1997964 2167382 4652168 5663836
53	444 1879900 2058640 6136296 6336117
54	560 1453936 2128774 5796202 6395362
55	518 1463104 1806120 6059440 7041272
56	518 1525416 1548506 5913894 6408595
57	518 1422052 1963438 5953847 8203598
58	518 1354624 1877764 5010345 7686852
59	560 1405602 1870702 4966224 8138732
60	444 1483594 1678364 4726918 8074294
61	518 1455192 1548242 4748625 7816808
62	592 1442726 1578680 4630799 8590834
63	444 1419140 1613672 5327621 7364128
64	518 1490066 1552952 4458707 6072168
65	518 1419140 1627386 4819073 6432775
66	444 1482472 1679656 4813671 5942798
67	444 1483594 1599472 4790272 7686110
68	518 1482600 1678910 4788357 5720481
69	518 1439440 1544940 4713527 6136508
70	444 1426264 1548048 4607528 6265992
71	592 1389280 1679796 4724541 6136498
72	518 1335494 1575792 4941825 6137328
73	518 1389152 1632622 4768369 6136866
74	444 1419140 1593060 5012177 5942678
75	560 1482692 1575792 4736420 6072234
76	444 1458798 1566426 4660464 6330710
77	518 1435046 1559548 4807738 6136358
78	518 1419140 1593838 4620772 6330182
79	444 1434918 1556170 4893798 6007788
80	592 1419140 1724918 4834932 5942736
81	518 1548176 1631524 4743623 6008126
82	518 1425764 1612696 4738187 5748792
83	444 1419338 1661940 4774218 6201344
84	592 1420260 1548308 4712531 6072494
85	444 1483594 1853122 4850206 6072110
86	518 1419140 1889604 4898166 5942876
